Tube,Volume,Intensity
Tube06,0.213878809,0.053546218
Tube06,0.437185888,0.05384681
Tube06,0.195357793,0.052393268
Tube06,0.84540375,0.123692595
Tube06,0.074491466,0.05055531
Tube06,0.106490126,0.051406226
Tube06,0.297687521,0.051197607
Tube06,0.125071121,0.051077118
Tube06,0.09068232,0.050927099
Tube06,0.409830637,0.115511332
Tube06,0.066639522,0.050228476
Tube06,0.088894939,0.050805062
Tube06,0.810482746,0.057092151
Tube06,0.693512853,0.056192784
Tube06,0.114256846,0.05107443
Tube06,1.044410857,0.057319423
Tube06,0.220518678,0.100822657
Tube06,0.614333091,0.056675698
Tube06,0.73760417,0.056722525
Tube06,0.155172808,0.051464273
Tube06,0.090169238,0.050414011
Tube06,0.025179838,0.045743035
Tube06,0.835234801,0.056408468
Tube06,0.044522818,0.048330848
Tube06,0.076007119,0.049211878
Tube06,0.678505143,0.057621036
Tube06,0.171687034,0.052427988
Tube06,0.070237489,0.048738361
Tube06,0.061291537,0.04830464
Tube06,0.375702351,0.053277564
Tube06,0.355428096,0.051963374
Tube06,0.276060098,0.053153614
Tube06,0.073625288,0.047807523
Tube06,0.319198605,0.053602785
Tube06,0.019574658,0.048127066
Tube06,0.077927151,0.049297562
Tube06,0.018878587,0.047238498
Tube06,0.023791495,0.047900045
Tube06,0.230199726,0.051160595
Tube06,0.134479912,0.049315309
Tube06,0.083347428,0.049674291
Tube06,0.025937488,0.047991263
Tube06,0.045552415,0.051164588
Tube06,0.094994803,0.048686326
Tube06,0.734824212,0.05710457
Tube06,0.412898777,0.060618402
Tube06,0.186381407,0.0532489
Tube06,0.024004344,0.050533197
Tube06,0.010556172,0.049124102
Tube06,0.011820908,0.048959462
Tube06,0.095010974,0.051549783
Tube06,0.031599156,0.048493445
Tube06,0.015629862,0.048055557
Tube06,0.08538618,0.05107002
Tube06,0.066289574,0.05006503
Tube06,0.817419716,0.057560423
Tube06,0.543947274,0.056860314
Tube06,0.116418049,0.051906616
Tube06,0.146717457,0.051830034
Tube06,0.662155652,0.056087002
Tube06,0.019993291,0.048790086
Tube06,0.050881733,0.050905339
Tube06,1.741581047,0.05811044
Tube06,0.808158593,0.056148762
Tube06,0.046205049,0.050908183
Tube06,0.181920578,0.052076465
Tube06,0.230367481,0.052106444
Tube06,0.010837555,0.048011729
Tube06,0.040270168,0.05099028
Tube06,0.647238427,0.057273211
Tube06,0.200692354,0.053282803
Tube06,0.074466109,0.051117751
Tube06,0.196047985,0.052631477
Tube06,0.46576467,0.056169105
Tube06,0.043659433,0.050814004
Tube06,0.541777207,0.055357409
Tube06,2.109866775,0.1461273
Tube06,0.356879687,0.053637783
Tube06,0.793048195,0.056590004
Tube06,0.097107319,0.051234545
Tube06,0.163026281,0.051297782
Tube06,0.155218121,0.052641419
Tube06,0.728315223,0.056289641
Tube06,0.025121594,0.049599065
Tube06,0.936136905,0.057516252
Tube06,0.3955205,0.054136568
Tube06,0.7619553,0.077538246
Tube06,1.153952538,0.060949103
Tube06,0.521403277,0.052205917
Tube06,0.776048646,0.057219376
Tube06,0.08911539,0.050466725
Tube06,0.915278001,0.055372774
Tube06,0.078965566,0.051553996
Tube06,0.312443917,0.053311988
Tube06,0.045029943,0.049005659
Tube06,0.348107676,0.088598896
Tube06,0.976767586,0.088132307
Tube06,0.14122964,0.053334081
Tube06,0.975037351,0.054229304
Tube06,0.128254695,0.051736118
Tube06,0.144298603,0.051372373
Tube06,0.895424666,0.057082877
Tube06,0.469239387,0.057408651
Tube06,0.711867963,0.057336256
Tube06,0.108274627,0.051078342
Tube06,1.027487074,0.056163711
Tube06,0.047187974,0.048865295
Tube06,0.46344685,0.107914897
Tube06,0.070924278,0.049374562
Tube06,0.054147697,0.047663423
Tube06,0.134349114,0.050792142
Tube06,0.166178833,0.050841549
Tube06,0.195828635,0.051876173
Tube06,0.549535431,0.053875914
Tube06,0.039986662,0.06386949
Tube06,0.424904763,0.054093775
Tube06,0.065594623,0.04869315
Tube06,0.174753002,0.050873842
Tube06,0.185068422,0.052590158
Tube06,0.024001436,0.051182797
Tube06,0.546971124,0.055951383
Tube06,0.665576675,0.055170324
Tube06,1.647543296,0.057222236
Tube06,0.836189028,0.057288486
Tube06,0.383505385,0.054696411
Tube06,0.293154605,0.054105818
Tube06,0.121416264,0.052158509
Tube06,0.180915494,0.052920531
Tube06,2.772913947,0.060451674
Tube06,0.622092278,0.056791284
Tube06,0.559404387,0.056145902
Tube06,0.107804735,0.050958614
Tube06,1.278223844,0.057535474
Tube06,0.560738102,0.090147155
Tube06,0.137334731,0.05591659
Tube06,0.538742066,0.056288694
Tube06,0.091845035,0.050754589
Tube06,0.109049595,0.051397068
Tube06,0.071275479,0.050913612
Tube06,0.555140075,0.056555616
Tube06,2.835741741,0.057905382
Tube06,0.358617945,0.054269283
Tube06,0.837085826,0.057088625
Tube06,0.07144684,0.050642422
Tube06,0.651713229,0.056589844
Tube06,0.229452827,0.053057605
Tube06,1.571594368,0.094736887
Tube06,0.62162312,0.056184528
Tube06,0.13278646,0.051966164
Tube06,0.075244157,0.050380283
Tube06,0.190365316,0.051915859
Tube06,0.706321642,0.053756793
Tube06,0.303194745,0.05546551
Tube06,0.17496095,0.052665127
Tube06,0.483333484,0.056071137
Tube06,2.136567214,0.058277073
Tube06,0.812427507,0.056980008
Tube06,0.426100639,0.054438078
Tube06,0.106901435,0.050661196
Tube06,0.231359912,0.052672657
Tube06,0.414115605,0.053860781
Tube06,0.518863679,0.05480848
Tube06,1.523569087,0.128901214
Tube06,0.344036182,0.053890332
Tube06,0.588455949,0.055560694
Tube06,0.336608474,0.053863786
Tube06,0.085612116,0.05092306
Tube06,0.181894817,0.051400003
Tube06,0.207835211,0.051244824
Tube06,0.578275921,0.105725957
Tube06,0.160778904,0.051264088
Tube06,0.11765802,0.051435169
Tube06,0.60713833,0.055479182
Tube06,0.439306798,0.053643885
Tube06,0.137972548,0.05047668
Tube06,0.201898001,0.050885663
Tube06,0.205237138,0.051907149
Tube06,0.278263013,0.05190257
Tube06,0.514187257,0.054386934
Tube06,0.372594238,0.055449258
Tube06,0.168717713,0.050167593
Tube06,1.189699943,0.05765529
Tube06,0.092526599,0.051057871
Tube06,1.871449786,0.058159569
Tube06,0.689484183,0.058014992
Tube06,0.222201831,0.053805228
Tube06,0.947117978,0.05833119
Tube06,0.163723095,0.0528665
Tube06,0.777037691,0.057076464
Tube06,1.062301634,0.102972476
Tube06,0.934140974,0.05433443
Tube06,0.87729874,0.065523774
Tube06,0.548830458,0.056511891
Tube06,0.212987141,0.054573992
Tube06,0.221436666,0.053708226
Tube06,0.808731009,0.056340472
Tube06,0.200942668,0.053593237
Tube06,0.496537524,0.121451611
Tube06,1.116929733,0.093604182
Tube06,0.030173635,0.048234343
Tube06,0.294274615,0.054383193
Tube06,0.99707916,0.057079325
Tube06,2.433144733,0.060755552
Tube06,0.426095575,0.057290003
Tube06,0.990295212,0.055755339
Tube06,0.55728178,0.055305326
Tube06,0.644508785,0.057715924
Tube06,2.067592469,0.056511996
Tube06,0.175062425,0.052337917
Tube06,0.825926603,0.05617087
Tube06,0.478795766,0.172873985
Tube06,0.121278385,0.049755314
Tube06,0.837979795,0.055635552
Tube06,0.716689407,0.055840839
Tube06,0.809486439,0.055542534
Tube06,0.422406258,0.052056149
Tube06,0.707215011,0.055688118
Tube06,0.335173221,0.053681207
Tube06,0.320784455,0.053308599
Tube06,0.313501558,0.054392768
Tube06,1.307791182,0.057769234
Tube06,0.294615432,0.055569896
Tube06,0.159235164,0.052741902
Tube06,0.190565905,0.053557462
Tube06,1.210204388,0.12631862
Tube06,0.774313832,0.05757013
Tube06,0.807240049,0.057787072
Tube06,1.575509756,0.05785342
Tube06,1.141421249,0.058477272
Tube06,2.501342686,0.104784105
Tube06,0.399836284,0.055081627
Tube06,0.585769245,0.057561883
Tube06,0.13967448,0.055540314
Tube06,0.32402027,0.054802464
Tube06,0.248099803,0.05419521
Tube06,2.13168289,0.070560302
Tube06,0.434598859,0.174126799
Tube06,0.221036709,0.053150126
Tube06,0.462238842,0.056708758
Tube06,1.545035172,0.057818285
Tube06,0.904917822,0.081187539
Tube06,1.351586864,0.060900317
Tube06,0.260911792,0.054136385
Tube06,0.320466233,0.054990671
Tube06,0.736138446,0.055723137
Tube06,1.221816499,0.057142844
Tube06,0.881028898,0.056580316
Tube06,1.663557666,0.060822903
Tube06,1.220801604,0.05680646
Tube06,1.737831222,0.06555771
Tube06,0.275287843,0.055930607
Tube06,0.140626745,0.053776282
Tube06,0.070524703,0.05160721
Tube06,0.080992301,0.051069942
Tube06,0.031898316,0.05150525
Tube06,0.160763365,0.053087129
Tube06,0.339281625,0.057080965
Tube06,0.556019167,0.057102052
Tube06,0.163590917,0.053459958
Tube06,0.487781674,0.056546077
Tube06,0.863132025,0.05717534
Tube06,0.979899548,0.057745791
Tube06,0.667458852,0.059499612
Tube06,1.579961997,0.058340429
Tube06,0.607030504,0.055914025
Tube06,1.134125906,0.058620181
Tube06,1.359533069,0.122978649
Tube06,1.055839852,0.056377191
Tube06,1.514708636,0.100271318
Tube06,1.641609524,0.05706629
Tube06,0.279909037,0.05447173
Tube06,0.216538316,0.053629263
Tube06,1.266212217,0.063169898
Tube06,0.121661407,0.05394643
Tube06,0.189425034,0.05568971
Tube06,0.050667877,0.048674045
Tube06,2.444870777,0.058316374
Tube06,1.65067589,0.057131151
Tube06,2.564245651,0.058262413
Tube06,0.180234211,0.053581434
Tube06,0.075608335,0.053959257
Tube06,0.054676239,0.053600968
Tube06,0.064605465,0.054306491
Tube06,0.236435089,0.052720959
Tube06,0.044223978,0.053794567
Tube06,0.357644693,0.098099379
Tube06,0.567957217,0.057349044
Tube06,0.019278468,0.051530069
Tube06,0.164131919,0.053783345
Tube06,0.016195543,0.052610708
Tube06,0.326958736,0.056633584
Tube06,1.477613888,0.059358654
Tube06,0.328002586,0.052365737
Tube06,0.147976573,0.069386995
Tube06,1.330083481,0.059930245
Tube06,0.112273145,0.058214244
Tube06,0.174678458,0.055077053
Tube06,1.362348134,0.061833246
Tube06,0.677513983,0.142313309
Tube06,0.799468543,0.056451505
Tube06,0.255620486,0.054272992
Tube06,0.063350342,0.05463827
Tube06,0.423977174,0.056906607
Tube06,0.992170887,0.067169218
Tube06,1.57912033,0.05710997
Tube06,1.543239731,0.058321876
Tube06,0.07460379,0.055530611
Tube06,0.363900034,0.055424862
Tube06,0.418588872,0.056457167
Tube06,0.10464368,0.052158394
Tube06,0.616433735,0.056872644
Tube06,0.385011294,0.054983224
Tube06,0.375840505,0.056791335
Tube06,0.511561768,0.056173515
Tube06,0.25265015,0.054548006
Tube06,0.907119335,0.057129784
Tube06,0.018042309,0.053094023
Tube06,1.499052423,0.057762468
Tube06,0.202914834,0.053039547
Tube06,0.171838612,0.052009956
Tube06,0.0840202,0.053931976
Tube06,1.257587453,0.058097467
Tube06,0.105937169,0.054276497
Tube06,0.065025244,0.054649103
Tube06,1.466245671,0.059578348
Tube06,0.070521706,0.054397206
Tube06,0.344366174,0.058149793
Tube06,0.158475368,0.055243005
Tube06,0.50268504,0.056762057
Tube06,0.150261356,0.053294156
Tube06,0.839527965,0.064094654
Tube06,2.150940889,0.0569221
Tube06,0.018170743,0.052008716
Tube06,0.61167816,0.055830114
Tube06,0.584046088,0.103874977
Tube06,0.146310836,0.055169421
Tube06,0.308801615,0.052778551
Tube06,0.139758497,0.099535694
Tube06,0.515899225,0.055188201
Tube06,0.186516287,0.05554731
Tube06,1.234837585,0.057843971
Tube06,0.021209432,0.054823531
Tube06,0.256041841,0.055439865
Tube06,0.282363117,0.055019709
Tube06,0.688398705,0.125822309
Tube06,1.084923181,0.128940484
Tube06,0.782871704,0.063907738
Tube06,0.032948819,0.049478708
Tube06,0.024929034,0.049544517
Tube06,0.180948433,0.052567349
Tube06,0.169470632,0.056628864
Tube06,0.301924927,0.054252148
Tube06,0.116631572,0.054135612
Tube06,0.092325572,0.05054911
Tube06,1.201319068,0.057187179
Tube06,0.269025812,0.056286406
Tube06,1.688303729,0.060694892
Tube06,1.179580729,0.05793075
Tube06,2.465081324,0.062466864
Tube06,0.239845749,0.052340202
Tube06,0.72829831,0.056085413
Tube06,0.037533523,0.048444201
Tube06,0.512823739,0.054830997
Tube06,0.077009311,0.050162959
Tube06,0.7450506,0.145015418
Tube06,0.246271209,0.129787961
Tube06,2.075119226,0.058817294
Tube06,0.139662646,0.051167335
Tube06,0.205129622,0.051097444
Tube06,0.948187088,0.058799839
Tube06,0.013524389,0.049014295
Tube06,1.373357268,0.058983234
Tube06,0.031028301,0.048712498
Tube06,1.168768778,0.059063149
Tube06,0.048000605,0.052420373
Tube06,0.57096908,0.062551942
Tube06,1.158955585,0.057392121
Tube06,1.186023389,0.063379645
Tube06,0.828282848,0.060734947
Tube06,0.263005347,0.051238004
Tube06,1.418626754,0.061889047
Tube06,0.885976573,0.059404953
Tube06,1.526759162,0.081983614
Tube06,0.756393778,0.056908947
Tube06,0.816866498,0.058318608
Tube06,0.159335556,0.056140352
Tube06,1.053834327,0.057493937
Tube06,0.210576194,0.054947095
Tube06,1.018998999,0.082498696
Tube06,0.526401476,0.055768482
Tube06,0.816015679,0.055428493
Tube06,0.464278447,0.056229835
Tube06,0.203413531,0.05028517
Tube06,0.038242456,0.048690456
Tube06,0.364941651,0.056955577
Tube06,0.242742105,0.056077735
Tube06,0.212197613,0.072542822
Tube06,0.705552057,0.057383942
Tube06,0.289460881,0.056755482
Tube06,0.158183525,0.059868958
Tube06,0.195528668,0.052519868
Tube06,0.08512255,0.144651803
Tube06,0.549466549,0.057394113
Tube06,1.564839086,0.058999562
Tube06,0.315876377,0.055000615
Tube06,0.118677967,0.053836919
Tube06,1.473547465,0.056369226
Tube06,0.908490846,0.141640112
Tube06,0.579625802,0.057302831
Tube06,0.442792973,0.057180871
Tube06,0.651910458,0.057575696
Tube06,1.291291399,0.058568489
Tube06,0.305467653,0.056833278
Tube06,0.752188428,0.057660337
Tube06,0.435939339,0.058614284
Tube06,0.437212682,0.056773367
Tube06,0.208499196,0.056037427
Tube06,0.387226626,0.056784915
Tube06,0.596619579,0.056846988
Tube06,2.568819172,0.057580322
Tube06,0.315740109,0.056234692
Tube06,0.717356325,0.057269192
Tube06,0.356275358,0.094986856
Tube06,0.323821895,0.055329585
Tube06,0.648888536,0.056326004
Tube06,0.208919902,0.056453101
Tube06,0.431656137,0.061861594
Tube06,0.255679164,0.058200679
Tube06,0.163684358,0.057128018
Tube06,0.610875054,0.059624243
Tube06,0.155405338,0.056237892
Tube06,0.330778162,0.056804193
Tube06,0.208993877,0.055515973
Tube06,0.443324385,0.057122052
Tube06,0.125376033,0.057075139
Tube06,1.924290247,0.087792031
Tube06,0.066531197,0.168988752
Tube06,0.059534718,0.053543184
Tube06,0.332135236,0.05704559
Tube06,0.417089053,0.060966514
Tube06,0.087437607,0.145644968
Tube06,0.081747645,0.055534786
Tube06,0.568843462,0.059442775
Tube06,0.267830658,0.05573463
Tube06,0.452503553,0.058494713
Tube06,0.697816664,0.056020925
Tube06,0.609028831,0.057820705
Tube06,0.732559007,0.056483759
Tube06,1.775251412,0.061087174
Tube06,0.994465063,0.058599299
Tube06,0.256469757,0.056727018
Tube06,0.661900767,0.057760463
Tube06,0.220237507,0.055904774
Tube06,0.041279013,0.055302534
Tube06,0.676234241,0.059369247
Tube06,0.121826935,0.05563855
Tube06,1.216252438,0.06086591
Tube06,1.091092646,0.056164324
Tube06,0.288071177,0.053109952
Tube06,0.396438886,0.055768783
Tube06,0.923167021,0.055867331
Tube06,0.289528449,0.055380386
Tube06,0.268626603,0.054752732
Tube06,0.137882452,0.055308643
Tube06,0.076481689,0.357573076
Tube06,1.165519183,0.177444162
Tube06,0.076407622,0.056947415
Tube06,0.687601354,0.057816446
Tube06,1.463006015,0.060513468
Tube06,1.159306688,0.058301668
Tube06,0.406529763,0.05706722
Tube06,0.499539176,0.058127334
Tube06,0.457900385,0.05694613
Tube06,0.188070207,0.055259886
Tube06,0.194258351,0.055432606
Tube06,0.181003485,0.053293506
Tube06,0.715114335,0.05824589
Tube06,0.175650012,0.122603616
Tube06,0.589984098,0.05782758
Tube06,2.076259091,0.058116813
Tube06,0.32131669,0.055915498
Tube06,0.09491631,0.087810076
Tube06,0.410393144,0.15809275
Tube06,0.596655144,0.056024888
Tube06,0.166135944,0.080154683
Tube06,0.32535616,0.054669354
Tube06,0.635702573,0.056634082
Tube06,0.450182396,0.056397848
Tube06,0.375213439,0.054995791
Tube06,0.462789743,0.056568656
Tube06,0.384575182,0.055748937
Tube06,0.565015885,0.056556587
Tube06,0.174779034,0.056098521
Tube06,1.111486531,0.057998097
Tube06,0.383506078,0.056860444
Tube06,0.504391091,0.05604735
Tube06,0.44848831,0.056876026
Tube06,1.039317757,0.056203998
Tube06,0.336442038,0.055581662
Tube06,0.348701377,0.056736471
Tube06,0.190311266,0.052868044
Tube06,0.162846634,0.097444547
Tube06,0.809018577,0.057487771
Tube06,1.438351845,0.092572845
Tube06,0.177844043,0.053746431
Tube06,0.273758515,0.05600726
Tube06,0.332872887,0.059514733
Tube06,2.011211425,0.057415427
Tube06,0.161415934,0.088273541
Tube06,0.015510925,0.053383935
Tube06,0.026764686,0.053935964
Tube06,1.596519034,0.11929401
Tube06,0.328092039,0.056792324
Tube06,0.513713709,0.055651064
Tube06,1.190879185,0.057152711
Tube06,0.549535522,0.061526656
Tube06,2.742831458,0.065456105
Tube06,0.159381939,0.054817524
Tube06,0.436353462,0.056238119
Tube06,0.891082239,0.063490509
Tube06,0.273962343,0.055385471
Tube06,0.428826625,0.058097784
Tube06,0.781091699,0.09999107
Tube06,0.468657296,0.061179241
Tube06,0.186800459,0.054468762
Tube06,0.098564763,0.061978383
Tube06,0.265872527,0.063473066
Tube06,0.798916948,0.057736973
Tube06,0.384866573,0.055168843
Tube06,0.53038934,0.054313628
Tube06,0.273830653,0.055509914
Tube06,0.037156615,0.059773873
Tube06,0.030954226,0.053729801
Tube06,0.230139153,0.051479919
Tube06,0.13559145,0.08993408
Tube06,0.025774898,0.09044152
Tube06,0.600986553,0.055092016
Tube06,0.607995135,0.059177151
Tube06,0.389674302,0.060051254
Tube06,0.706078284,0.107820835
Tube06,0.205814218,0.05473079
Tube06,0.636075857,0.058043224
Tube06,0.782860932,0.057698085
Tube06,0.46070071,0.056763953
Tube06,0.186678138,0.053600594
Tube06,0.371752468,0.055101591
Tube06,0.506083069,0.095363334
Tube06,0.954292863,0.161617794
Tube06,0.267704487,0.055852403
Tube06,1.841005482,0.124582908
Tube06,0.386843891,0.079585107
Tube06,1.204660418,0.058070269
Tube06,0.374266523,0.056186568
Tube06,0.24421233,0.056351849
Tube06,0.637059593,0.057817382
Tube06,0.375479514,0.056894399
Tube06,0.156382125,0.053532742
Tube06,0.771858658,0.057920902
Tube06,1.452097703,0.06115979
Tube06,0.223397406,0.053522304
Tube06,0.280579986,0.054810481
Tube06,0.358560011,0.205341683
Tube06,1.694284442,0.081663221
Tube06,0.545934937,0.056245087
Tube06,1.371783892,0.058163405
Tube06,0.048198543,0.067109041
Tube06,0.296494821,0.055105043
Tube06,0.122133225,0.049089271
Tube06,0.020559712,0.051138746
Tube06,0.621769862,0.062311861
Tube06,0.09468479,0.054268665
Tube06,1.293801892,0.057582604
Tube06,1.392706251,0.057936925
Tube06,0.278657683,0.054523468
Tube06,1.08080205,0.056265353
Tube06,0.275894184,0.057891683
Tube06,0.03280991,0.052483004
Tube06,0.012273661,0.052425182
Tube06,0.381643461,0.057968796
Tube06,0.971117316,0.058281908
Tube06,1.01098675,0.057074358
Tube06,0.501128686,0.058143758
Tube06,0.911156441,0.05809422
Tube06,0.6424733,0.058755826
Tube06,1.44970218,0.058042809
Tube06,0.386033595,0.055997294
Tube06,0.812821339,0.057979846
Tube06,2.095596289,0.096991112
Tube06,0.153099258,0.056086346
Tube06,0.028629946,0.052211584
Tube06,0.199138131,0.055950316
Tube06,0.746593964,0.058631758
Tube06,0.731713341,0.081597368
Tube06,0.163754497,0.053820571
Tube06,2.598108599,0.060887104
Tube06,2.241319321,0.058606617
Tube06,2.203709268,0.05883106
Tube06,0.71676908,0.058224062
Tube06,0.04041173,0.049860609
Tube06,0.27239738,0.055380884
Tube06,0.280547183,0.078902722
Tube06,1.297696131,0.057093712
Tube06,1.10173323,0.062381978
Tube06,0.820566003,0.056117483
Tube06,0.355519297,0.055245457
Tube06,2.433525278,0.070116744
Tube06,1.288039796,0.055872145
Tube06,0.691374866,0.102900706
Tube06,0.2408646,0.050550264
Tube06,0.456719698,0.056399664
Tube06,0.46719892,0.075456478
Tube06,0.899192053,0.058208823
Tube06,0.402264711,0.057502318
Tube06,0.590319435,0.056616679
Tube06,1.466272185,0.0586177
Tube06,0.586397674,0.060487702
Tube06,1.09993116,0.070270768
Tube06,0.321058136,0.05565165
Tube06,0.116750252,0.051482328
Tube06,0.308074741,0.056320104
Tube06,0.711333805,0.057299279
Tube06,0.352644646,0.056653791
Tube06,1.29688269,0.064164415
Tube06,0.41617764,0.056638548
Tube06,2.444795653,0.058543192
Tube06,0.668098606,0.057523776
Tube06,0.782908133,0.055778522
Tube06,0.180148863,0.079753381
Tube06,1.888802295,0.056167732
Tube06,0.237128092,0.053365486
Tube06,0.095900489,0.053589779
Tube06,1.23813232,0.057125444
Tube06,1.290709735,0.1021755
Tube06,1.652234246,0.181349807
Tube06,1.008553025,0.057962078
Tube06,0.293684978,0.054308326
Tube06,0.815093428,0.057355525
Tube06,0.733838726,0.056720477
Tube06,1.155216633,0.055256744
Tube06,0.715533416,0.056888166
Tube06,1.140993936,0.056352785
Tube06,0.331491123,0.073507533
Tube06,0.612144251,0.055407199
Tube06,0.162704226,0.051204211
Tube06,0.149212849,0.050558488
Tube06,0.311656109,0.054120699
Tube06,0.260531348,0.054313727
Tube06,0.385985554,0.058056522
Tube06,1.1648656,0.056773145
Tube06,0.153772681,0.053822656
Tube06,0.273289094,0.054933869
Tube06,0.241534133,0.11527222
Tube06,1.609565961,0.105288734
Tube06,0.094934886,0.054875074
Tube06,2.688984726,0.061947746
Tube06,1.253922577,0.094935948
Tube06,1.480724093,0.055327728
Tube06,0.930472981,0.147687149
Tube06,0.179123664,0.052519748
Tube06,0.652939048,0.057211268
Tube06,0.736582885,0.141122249
Tube06,0.320823934,0.056262615
Tube06,0.299318979,0.054458214
Tube06,0.2635443,0.054833154
Tube06,0.068384506,0.054908919
Tube06,0.238980577,0.053055904
Tube06,0.13937378,0.134362913
Tube06,0.280201823,0.05520467
Tube06,0.30988849,0.053789578
Tube06,0.467470347,0.05627511
Tube06,0.171444606,0.052474823
Tube06,0.08586843,0.071096396
Tube06,0.130526524,0.056383531
Tube06,2.104089822,0.107927535
Tube06,0.284631862,0.053541657
Tube06,0.748396784,0.056444017
Tube06,0.030335819,0.051620784
Tube06,0.453483881,0.054830231
Tube06,0.478913995,0.064433339
Tube06,0.30342344,0.054943759
Tube06,0.2018077,0.052838389
Tube06,0.02379953,0.050014572
Tube06,0.106341322,0.052430661
Tube06,0.015138291,0.05232543
Tube06,0.012993425,0.064139183
Tube06,0.043883004,0.051949892
Tube06,0.112382987,0.053051679
Tube06,0.149245368,0.053427275
Tube06,0.216787258,0.053662496
Tube06,0.520729978,0.055819617
Tube06,0.171556317,0.056090293
Tube06,0.077084097,0.051590538
Tube06,0.215668084,0.054256218
Tube06,1.948455584,0.057184245
Tube06,1.575288487,0.105556465
Tube06,1.436931639,0.106647334
Tube06,0.099935548,0.09592555
Tube06,0.610002178,0.056300676
Tube06,0.27242855,0.055936979
Tube06,0.687146236,0.056859808
Tube06,1.382073517,0.058135592
Tube06,1.192965687,0.058666852
Tube06,0.492842064,0.054493178
Tube06,0.051944392,0.051023126
Tube06,0.936205391,0.05628261
Tube06,1.883031561,0.058178498
Tube06,2.530924165,0.058196395
Tube06,0.260544518,0.070192536
Tube06,0.057850093,0.052754149
Tube06,0.0407072,0.053141859
Tube06,0.039937166,0.054901962
Tube06,0.166315124,0.051409568
Tube06,0.132225331,0.052553221
Tube06,1.253739795,0.057132163
Tube06,1.444034154,0.062351064
Tube06,0.63344585,0.05563287
Tube06,2.022775709,0.063007162
Tube06,0.115603618,0.051079866
Tube06,0.406897758,0.054173961
Tube06,0.443727338,0.05608388
Tube06,1.046290066,0.056714108
Tube06,0.97755431,0.084292169
Tube06,0.81239595,0.055937939
Tube06,0.224796648,0.054355951
Tube06,0.379784273,0.055489048
Tube06,0.52031668,0.054898594
Tube06,0.136757368,0.052247609
Tube06,0.265833089,0.052631334
Tube06,0.440181742,0.054103589
Tube06,0.231080282,0.053318107
Tube06,0.053398824,0.051427995
Tube06,0.676966481,0.084251832
Tube06,0.147249924,0.05331276
Tube06,0.930865545,0.056559483
Tube06,0.741272141,0.057524833
Tube06,0.204604664,0.055836538
Tube06,0.432386131,0.091891274
Tube06,0.234174508,0.069443104
Tube06,1.599330365,0.092448597
Tube06,0.115660732,0.052919172
Tube06,0.464190838,0.056147945
Tube06,0.210645982,0.05989771
Tube06,2.73936379,0.063359442
Tube06,0.179214017,0.080337855
Tube06,2.13156031,0.110275509
Tube06,0.528351864,0.057373262
Tube06,0.650157963,0.056935539
Tube06,1.767690057,0.102156064
Tube06,0.138910821,0.054224367
Tube06,0.873374364,0.059763748
Tube06,1.153281846,0.057435559
Tube06,1.766403478,0.05853052
Tube06,0.332793439,0.05361259
Tube06,0.246496485,0.053010943
Tube06,0.539947593,0.055851289
Tube06,0.253486738,0.051803394
Tube06,0.176745581,0.053519067
Tube06,0.068722653,0.051909292
Tube06,0.159481882,0.053627062
Tube06,0.482031649,0.112276585
Tube06,0.02597329,0.054681472
Tube06,0.763717399,0.057547923
Tube06,2.962153014,0.058567705
Tube06,0.022424019,0.053770127
Tube06,0.177340749,0.052171662
Tube06,0.028850358,0.054913071
Tube06,0.467558884,0.056690139
Tube06,1.192493766,0.058208145
Tube06,0.826999039,0.05756403
Tube06,0.143531534,0.051911777
Tube06,0.100575438,0.052051807
Tube06,0.821934539,0.057851278
Tube06,0.361741318,0.054600524
Tube06,0.802672251,0.055883981
Tube06,0.744123261,0.056302786
Tube06,0.106302626,0.050964789
Tube06,0.120594844,0.051508688
Tube06,0.124419562,0.05312752
Tube06,0.273843637,0.053739982
Tube06,1.141588828,0.067041995
Tube06,0.043161622,0.049777185
Tube06,0.735416464,0.105473024
Tube06,0.188984034,0.053115345
Tube06,0.193681832,0.052800696
Tube06,1.404901669,0.05791106
Tube06,1.023045067,0.057428026
Tube06,0.310980433,0.05336905
Tube06,0.459921669,0.054220755
Tube06,0.2201316,0.052035435
Tube06,1.040514362,0.057299846
Tube06,0.466913845,0.054991746
Tube06,0.876293296,0.056398803
Tube06,0.024226266,0.04939565
Tube06,0.329326709,0.053241629
Tube06,1.360457865,0.065493572
Tube06,0.124258509,0.051318639
Tube06,0.197643899,0.085574726
Tube06,1.787832589,0.056851677
Tube06,0.411828232,0.05380343
Tube06,0.120255836,0.050908036
Tube06,0.761596459,0.059846906
Tube06,0.538267703,0.054421673
Tube06,0.541936315,0.054854361
Tube06,1.587678144,0.056322968
Tube06,0.104441101,0.050566443
Tube06,0.046689343,0.048887472
Tube06,0.284862608,0.051830804
Tube06,0.216642035,0.051936874
Tube06,1.021270984,0.080408779
Tube06,0.351914905,0.05173023
Tube06,0.054817583,0.058120941
Tube06,0.103719057,0.049470621
Tube06,0.252902831,0.052025044
Tube06,0.069349977,0.051902999
Tube06,0.205940168,0.055687881
Tube06,0.856523546,0.163549455
Tube06,0.739784064,0.058227022
Tube06,0.274730487,0.054232096
Tube06,0.039079876,0.056079136
Tube06,0.095901601,0.052624593
Tube06,0.367042476,0.058375185
Tube06,1.936174484,0.074600995
